fixture_id,pdf,page_no,layout,confidence,reason
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,556,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,557,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,558,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,559,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,560,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,561,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,562,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,563,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,564,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,565,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,566,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,567,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,568,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,569,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,570,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,571,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,572,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,573,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,574,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,575,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,576,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,577,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,578,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,579,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,580,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,581,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,582,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,583,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,584,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,585,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,586,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,587,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,588,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,589,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,590,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,591,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,592,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,593,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,594,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,595,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,596,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,597,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,598,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,599,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,600,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,601,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,602,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,603,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,604,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,605,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,606,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,607,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,608,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,609,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,610,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,611,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,612,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,613,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,614,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,615,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,616,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,617,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,618,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,619,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,620,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,621,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,622,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,623,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,624,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,625,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,626,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,627,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,628,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,629,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,630,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,631,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,632,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,633,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,634,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,635,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,636,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,637,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,638,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,639,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,640,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,641,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,642,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,643,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,644,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,645,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,646,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,647,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,648,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,649,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,650,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,651,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,652,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,653,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,654,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,655,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,656,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,657,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,658,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,659,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,660,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,661,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,662,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,663,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,664,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,665,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,666,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,667,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,668,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,669,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,670,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,671,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,672,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,673,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,674,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,675,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,676,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,677,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,678,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,679,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,680,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,681,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,682,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,683,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,684,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,685,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,686,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,687,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,688,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,689,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,690,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,691,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,692,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,693,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,694,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,695,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,696,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,697,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,698,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,699,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,700,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,701,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,702,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,703,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,704,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,705,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,706,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,707,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,708,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,709,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,710,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,711,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,712,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,713,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,714,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,715,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,716,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,717,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,718,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,719,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,720,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,721,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,722,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,723,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,724,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,725,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,726,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,727,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,728,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,729,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,730,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,731,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,732,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,733,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,734,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,735,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,736,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,737,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,738,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,739,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,740,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,741,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,742,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,743,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,744,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,745,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,746,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,747,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,748,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,749,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,750,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,751,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,752,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,753,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,754,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,755,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,756,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,757,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,758,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,759,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,760,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,761,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,762,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,763,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,764,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,765,drawing_only,high,reference drawing/title-block pages
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,766,drawing_only,high,reference drawing/title-block pages
