fixture_id,pdf,page_no,layout,confidence,reason,heuristic_label,heuristic_confidence,text_snippet
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,448,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,449,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,450,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,451,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,452,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,453,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,454,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,455,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,456,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,457,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,458,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,459,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,460,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,461,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,462,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,463,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,464,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,465,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,466,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,467,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,468,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,469,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,470,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,471,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,472,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,473,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,474,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,475,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,476,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,477,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,478,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,479,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,480,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,481,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,482,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,483,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,484,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,485,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,486,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,487,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,488,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,489,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,490,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,491,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,492,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,493,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,494,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,495,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,496,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,497,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,498,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,499,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,500,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,501,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,502,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,503,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,504,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,505,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,506,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,507,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,508,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,509,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,510,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,511,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,512,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,513,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,514,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,515,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,516,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,517,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,518,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,519,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,520,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,521,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,522,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,523,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,524,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,525,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,526,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,527,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,528,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,529,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,530,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,531,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,532,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,533,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,534,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,535,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,536,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,537,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,538,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,539,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,540,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,541,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,542,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,543,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,544,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,545,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,546,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,547,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,548,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,549,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,550,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,551,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,552,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,553,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,554,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,555,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,556,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,557,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,558,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,559,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,560,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,561,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,562,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,563,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,564,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,565,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,566,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,567,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,568,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,569,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,570,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,571,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,572,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,573,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,574,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,575,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,576,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,577,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,578,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,579,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,580,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,581,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,582,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,583,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,584,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,585,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,586,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,587,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,588,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,589,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,590,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,591,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,592,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,593,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,594,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,595,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,596,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,597,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,598,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,599,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,600,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,601,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,602,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,603,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,604,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,605,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,606,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,607,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,608,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,609,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,610,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,611,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,612,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,613,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,614,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,615,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,616,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,617,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,618,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,619,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,620,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,621,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,622,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,623,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,624,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,625,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,626,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,627,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,628,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,629,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,630,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,631,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,632,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,633,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,634,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,635,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,636,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,637,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,638,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,639,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,640,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,641,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,642,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,643,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,644,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,645,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,646,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,647,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,648,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,649,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,650,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,651,drawing_only,high,reference workbook drawing pages,,,
test3_final_drawings_reference,Test/Test 3/FINAL DRAWINGS Pg No 69-197.pdf,652,drawing_only,high,reference workbook drawing pages,,,
